27.7130777777778,87.2598444444444,2637
27.7122527777778,87.2617944444444,2695
27.7197583333333,87.2516583333333,2711
27.7122583333333,87.2621194444444,2723
27.7236805555556,87.2490083333333,2734
27.7234027777778,87.2493361111111,2734
27.7231194444444,87.2493416666667,2736
27.7228361111111,87.2493444444445,2736
27.7245277777778,87.2489944444444,2738
27.7239638888889,87.2490055555556,2739
27.7242472222222,87.249,2745
27.7250972222222,87.2493083333333,2754
27.7256638888889,87.2493,2755
27.7253805555556,87.2493055555556,2756
27.7248138888889,87.2493138888889,2758
27.7265138888889,87.2496111111111,2763
27.7262333333333,87.2496138888889,2763
27.72595,87.2496194444445,2765
27.7282138888889,87.2499055555556,2771
27.7290666666667,87.2502166666667,2774
27.6647805555556,87.61405,2774
27.72935,87.2502111111111,2775
27.6647944444444,87.6153416666667,2775
27.7279305555556,87.2499111111111,2776
27.6645083333333,87.6150222222222,2776
27.6647972222222,87.6156638888889,2776
27.7307666666667,87.2505111111111,2777
27.7296305555556,87.2502055555556,2777
27.6648,87.6159861111111,2777
27.7287833333333,87.2502194444444,2778
27.6647833333333,87.6143722222222,2780
27.6645027777778,87.6146972222222,2780
27.72765,87.2499138888889,2782
27.7302,87.2505222222222,2785
27.7285,87.250225,2785
27.6650861111111,87.6163055555556,2785
27.7273666666667,87.2499194444444,2787
27.7299194444444,87.250525,2788
27.6650583333333,87.6137222222222,2788
27.7268027777778,87.2499277777778,2789
27.7321861111111,87.2511361111111,2790
27.7319055555556,87.2511388888889,2790
27.7316222222222,87.2511444444445,2790
27.7270833333333,87.249925,2790
27.7324694444444,87.2511305555556,2792
27.6650888888889,87.6166305555556,2801
27.6653388888889,87.6133944444444,2806
27.7327555555556,87.25145,2807
27.6653361111111,87.6130722222222,2829
27.7352944444444,87.2510861111111,2844
27.7347305555556,87.2510944444445,2846
27.7350138888889,87.2510916666667,2850
27.6656138888889,87.6127444444444,2865
27.6601944444444,87.6076444444444,2869
27.7392361111111,87.2497305555556,2877
27.7389527777778,87.2497361111111,2878
27.6599055555556,87.6070027777778,2883
27.7383916666667,87.2500666666667,2884
27.738675,87.2500611111111,2885
27.6658944444444,87.6124194444444,2886
27.665375,87.61695,2892
27.6601888888889,87.6073222222222,2894
27.6599,87.6066805555555,2894
27.6596138888889,87.6063611111111,2899
27.6607611111111,87.6079611111111,2909
27.7409361111111,87.250025,2917
27.660475,87.6076416666667,2917
27.349275,87.9321166666667,2922
27.6658916666667,87.6120972222222,2923
27.3492722222222,87.9317944444444,2924
27.7412222222222,87.2503444444444,2928
27.6596111111111,87.6060361111111,2931
27.3492694444444,87.9314722222222,2934
27.6168555555556,87.4651305555556,2940
27.3492666666667,87.93115,2944
27.6596083333333,87.6057138888889,2947
27.6165722222222,87.4651361111111,2949
27.6653777777778,87.6172722222222,2951
27.3495583333333,87.9324361111111,2953
